"Habit","Observation_ID","Observation_Label","PlotPlant_ID","AcTaxon","Genus","specific_epithet","subsp","var","Module","Submodule","Field","f1","f2","f3","Shrub","s1","s2","s3","Subcanopy","scf","scs1","scs2","scs3","sct1","sct2","sct3","Tree","tf","ts1","ts2","ts3","t1","t2","t3","t4","diam10cmCount","hourstamp","Transect_Position","BA","Biomass","Fmin","Fmax","Smin","Smax","SCmin","SCmax","Tmin","Tmax","Original_Field","Original_Shrub","Original_Subcanopy","Original_Tree","Dmin","Dmax","Hmin","Hmax","Simple"
"SBD2","GRR.GJS.2018.5","gs20180816.03","GRR.GJS.2018.5.AllAll.Ribes.cynosbati..","Ribes cynosbati","Ribes","cynosbati",NA,NA,"All","All",0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2018082414.48,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0,0,NA,NA,NA,NA,"Deciduous"
"SBE2","GRR.GJS.2012.34","S12062501","GRR.GJS.2012.34.AllAll.Chamaedaphne.calyculata..","Chamaedaphne calyculata","Chamaedaphne","calyculata",NA,NA,"All","All",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012102415,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Evergreen"
"TBD","GRR.GJS.2012.25","S12060402","GRR.GJS.2012.25.AllAll.Salix...","Salix","Salix",NA,NA,NA,"All","All",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2012101213,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2012.31","S12060701","GRR.GJS.2012.31.AllAll.Salix.discolor..","Salix discolor","Salix","discolor",NA,NA,"All","All",0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012102509,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2015.21","DSP RF3","GRR.GJS.2015.21.SWA.Ilex.verticillata..","Ilex verticillata","Ilex","verticillata",NA,NA,"SW","A",0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090310.37,0,NA,0,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2015.22","DSP RF2","GRR.GJS.2015.22.NWAll.Carpinus.caroliniana..","Carpinus caroliniana","Carpinus","caroliniana",NA,NA,"NW","All",0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015083112.56,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2015.20","DSP RF1","GRR.GJS.2015.20.SWA.Ilex.verticillata..","Ilex verticillata","Ilex","verticillata",NA,NA,"SW","A",1.34,0,0,1,6.83,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082612.56,0,NA,0,0.25,0.5,0.5,5,NA,NA,NA,NA,2,10,0,0,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2012.36","S12062503","GRR.GJS.2012.36.AllAll.Salix.petiolaris..","Salix petiolaris","Salix","petiolaris",NA,NA,"All","All",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012102416,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2015.21","DSP RF3","GRR.GJS.2015.21.SWAll.Rhamnus.cathartica..","Rhamnus cathartica","Rhamnus","cathartica",NA,NA,"SW","All",0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090311,0,NA,0,NA,NA,0.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2015.23","Page Creek Fen","GRR.GJS.2015.23.NWAll.Salix.eriocephala..","Salix eriocephala","Salix","eriocephala",NA,NA,"NW","All",3.07,0,0,1,48.07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2016021614.27,0,NA,0,0.25,0.5,2,5,NA,NA,NA,NA,0.5,10,0,0,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2012.70","S12061201","GRR.GJS.2012.70.AllAll.Toxicodendron.vernix..","Toxicodendron vernix","Toxicodendron","vernix",NA,NA,"All","All",0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012102510,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2015.23","Page Creek Fen","GRR.GJS.2015.23.NWAll.Salix.petiolaris..","Salix petiolaris","Salix","petiolaris",NA,NA,"NW","All",0,0,0,0,63.61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2016021614.29,0,NA,0,NA,NA,2,5,NA,NA,NA,NA,0,15,0,0,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2020.13","s20200611.01","GRR.GJS.2020.13.AllAll.Ilex.verticillata..","Ilex verticillata","Ilex","verticillata",NA,NA,"All","All",0,0,0,0,25.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2020063010.19,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,0,15,0,0,NA,NA,NA,3,"Deciduous"
"TBD1","GRR.GJS.2015.20","DSP RF1","GRR.GJS.2015.20.SEAll.Alnus.rugosa..","Alnus incana","Alnus","rugosa",NA,NA,"SE","All",0,0,0,0,0.67,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082609,0,NA,0,NA,NA,0.5,2,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2015.21","DSP RF3","GRR.GJS.2015.21.NEAll.Rhamnus.cathartica..","Rhamnus cathartica","Rhamnus","cathartica",NA,NA,"NE","All",0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090214.39,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2020.16","s20200710.02","GRR.GJS.2020.16.AllAll.Frangula.alnus..","Frangula alnus","Frangula","alnus",NA,NA,"All","All",0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2020071410.38,0,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,0,0.2,0,0,NA,NA,NA,0.6,"Deciduous"
"TBD1","GRR.GJS.2020.14","s20200701.01","GRR.GJS.2020.14.AllAll.Amelanchier.arborea..","Amelanchier arborea","Amelanchier","arborea",NA,NA,"All","All",0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2020070213.44,0,NA,NA,NA,NA,1,3,NA,NA,NA,NA,0,1,0,0,NA,NA,1,3,"Deciduous"
"TBD1","GRR.GJS.2015.22","DSP RF2","GRR.GJS.2015.22.SWAll.Viburnum.lentago..","Viburnum lentago","Viburnum","lentago",NA,NA,"SW","All",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082817.19,0,NA,0,NA,NA,2,5,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2019.13","s20190820.04","GRR.GJS.2019.13.AllAll.Ilex.verticillata..","Ilex verticillata","Ilex","verticillata",NA,NA,"All","All",0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2019101110.38,0,NA,NA,NA,NA,1,2,NA,NA,NA,NA,0,1,0,0,NA,NA,1,2,"Deciduous"
"TBD1","GRR.GJS.2017.8","es20170731.02","GRR.GJS.2017.8.AllAll.Carpinus.caroliniana..","Carpinus caroliniana","Carpinus","caroliniana",NA,NA,"All","All",0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2017080413.09,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2015.22","DSP RF2","GRR.GJS.2015.22.NEAll.Ilex.verticillata..","Ilex verticillata","Ilex","verticillata",NA,NA,"NE","All",0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082816.26,0,NA,0,NA,NA,1,2,NA,NA,NA,NA,0,5,0,0,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2020.14","s20200701.01","GRR.GJS.2020.14.AllAll.Toxicodendron.vernix..","Toxicodendron vernix","Toxicodendron","vernix",NA,NA,"All","All",0,0,0,0,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2020070213.42,0,NA,NA,NA,NA,0.5,5,NA,NA,NA,NA,0,10,0,0,NA,NA,0.5,5,"Deciduous"
"TBD1","GRR.GJS.2012.35","S12062502","GRR.GJS.2012.35.AllAll.Toxicodendron.vernix..","Toxicodendron vernix","Toxicodendron","vernix",NA,NA,"All","All",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012102415,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2020.13","s20200611.01","GRR.GJS.2020.13.AllAll.Carpinus.caroliniana..","Carpinus caroliniana","Carpinus","caroliniana",NA,NA,"All","All",0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2020063012.01,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,3,"Deciduous"
"TBD1","GRR.GJS.2015.30","DSP RR3","GRR.GJS.2015.30.NWAll.Salix.interior..","Salix interior","Salix","interior",NA,NA,"NW","All",0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2016021115.04,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2015.21","DSP RF3","GRR.GJS.2015.21.NWAll.Carpinus.caroliniana..","Carpinus caroliniana","Carpinus","caroliniana",NA,NA,"NW","All",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090311.2,0,NA,0,NA,NA,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2015.22","DSP RF2","GRR.GJS.2015.22.SEAll.Viburnum.lentago..","Viburnum lentago","Viburnum","lentago",NA,NA,"SE","All",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082816.57,0,NA,0,NA,NA,2,5,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2015.24","Lamberton Lake Fen","GRR.GJS.2015.24.SWA.Frangula.alnus..","Frangula alnus","Frangula","alnus",NA,NA,"SW","A",7,0,0,1,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082716.5,0,NA,0,0.25,0.5,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2015.23","Page Creek Fen","GRR.GJS.2015.23.SEAll.Salix.discolor..","Salix discolor","Salix","discolor",NA,NA,"SE","All",0,0,0,0,1.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2016021612.02,0,NA,0,NA,NA,1,2,NA,NA,NA,NA,0,0.2,0,0,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2015.21","DSP RF3","GRR.GJS.2015.21.SWAll.Frangula.alnus..","Frangula alnus","Frangula","alnus",NA,NA,"SW","All",0,0,0,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090310.59,0,NA,0,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2012.25","S12060402","GRR.GJS.2012.25.AllAll.Salix.interior..","Salix interior","Salix","interior",NA,NA,"All","All",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012101212,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2018.28","gs20180919.04","GRR.GJS.2018.28.AllAll.Toxicodendron.vernix..","Toxicodendron vernix","Toxicodendron","vernix",NA,NA,"All","All",0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2018100507.53,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2015.22","DSP RF2","GRR.GJS.2015.22.NWA.Ilex.verticillata..","Ilex verticillata","Ilex","verticillata",NA,NA,"NW","A",0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015083111.3,0,NA,0,NA,NA,2,5,NA,NA,NA,NA,0,5,0,0,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2015.21","DSP RF3","GRR.GJS.2015.21.NEAll.Viburnum.lentago..","Viburnum lentago","Viburnum","lentago",NA,NA,"NE","All",0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090214.38,0,NA,0,NA,NA,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2015.21","DSP RF3","GRR.GJS.2015.21.NEAll.Ilex.verticillata..","Ilex verticillata","Ilex","verticillata",NA,NA,"NE","All",0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090214.39,0,NA,0,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2015.23","Page Creek Fen","GRR.GJS.2015.23.NEAll.Salix.discolor..","Salix discolor","Salix","discolor",NA,NA,"NE","All",0,0,0,0,27.31,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2016021611.55,0,NA,0,NA,NA,1,5,NA,NA,NA,NA,0,5,0,0,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2012.40","S12062901","GRR.GJS.2012.40.AllAll.Ilex.verticillata..","Ilex verticillata","Ilex","verticillata",NA,NA,"All","All",0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012103108,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2015.22","DSP RF2","GRR.GJS.2015.22.NWAll.Toxicodendron.vernix..","Toxicodendron vernix","Toxicodendron","vernix",NA,NA,"NW","All",0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015083113.58,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2019.12","s20190820.03","GRR.GJS.2019.12.AllAll.Viburnum.lentago..","Viburnum lentago","Viburnum","lentago",NA,NA,"All","All",0,0,0,0,4.1,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2019101109.48,0,NA,NA,NA,NA,2,5,NA,NA,NA,NA,0,1,2,0,NA,NA,2,5,"Deciduous"
"TBD1","GRR.GJS.2020.13","s20200611.01","GRR.GJS.2020.13.AllAll.Frangula.alnus..","Frangula alnus","Frangula","alnus",NA,NA,"All","All",1.8,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2020063011.49,0,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,1,1,0,0,NA,NA,NA,0.7,"Deciduous"
"TBD1","GRR.GJS.2018.13","gs20180813.02","GRR.GJS.2018.13.AllAll.Ilex.verticillata..","Ilex verticillata","Ilex","verticillata",NA,NA,"All","All",0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2018082713.41,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0,0,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2015.21","DSP RF3","GRR.GJS.2015.21.NWAll.Toxicodendron.vernix..","Toxicodendron vernix","Toxicodendron","vernix",NA,NA,"NW","All",0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090311.17,0,NA,0,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2018.5","gs20180816.03","GRR.GJS.2018.5.AllAll.Crataegus...","Crataegus","Crataegus",NA,NA,NA,"All","All",0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2018082414.48,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0,0,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2012.23","S12053101","GRR.GJS.2012.23.AllAll.Frangula.alnus..","Frangula alnus","Frangula","alnus",NA,NA,"All","All",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012101211,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2015.30","DSP RR3","GRR.GJS.2015.30.NEA.Salix.interior..","Salix interior","Salix","interior",NA,NA,"NE","A",0,0,0,0,25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015091014.14,0,NA,0,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2012.36","S12062503","GRR.GJS.2012.36.AllAll.Salix.eriocephala..","Salix eriocephala","Salix","eriocephala",NA,NA,"All","All",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012102416,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2017.19","es20170808.01","GRR.GJS.2017.19.AllAll.Carpinus.caroliniana..","Carpinus caroliniana","Carpinus","caroliniana",NA,NA,"All","All",0,0,0,0,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2017082211.21,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,0,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2015.22","DSP RF2","GRR.GJS.2015.22.SWAll.Toxicodendron.vernix..","Toxicodendron vernix","Toxicodendron","vernix",NA,NA,"SW","All",0,0,0,0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015083111.2,0,NA,0,NA,NA,0.5,1,NA,NA,NA,NA,0,0.2,0,0,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2015.24","Lamberton Lake Fen","GRR.GJS.2015.24.SEA.Frangula.alnus..","Frangula alnus","Frangula","alnus",NA,NA,"SE","A",8,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082716.23,0,NA,0,0.25,0.5,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2020.14","s20200701.01","GRR.GJS.2020.14.AllAll.Ilex.verticillata..","Ilex verticillata","Ilex","verticillata",NA,NA,"All","All",0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2020070213.43,0,NA,NA,NA,NA,0.5,3,NA,NA,NA,NA,0,5,0,0,NA,NA,0.5,3,"Deciduous"
"TBD1","GRR.GJS.2012.40","S12062901","GRR.GJS.2012.40.AllAll.Carpinus.caroliniana..","Carpinus caroliniana","Carpinus","caroliniana",NA,NA,"All","All",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012103108,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2015.23","Page Creek Fen","GRR.GJS.2015.23.NEAll.Salix.eriocephala..","Salix eriocephala","Salix","eriocephala",NA,NA,"NE","All",0,0,0,0,48.07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2016021611.51,0,NA,0,NA,NA,2,5,NA,NA,NA,NA,0,10,0,0,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2015.20","DSP RF1","GRR.GJS.2015.20.SEAll.Ilex.verticillata..","Ilex verticillata","Ilex","verticillata",NA,NA,"SE","All",6.83,0,1,1,21.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082609,0,NA,0,0.1,0.5,0.5,5,NA,NA,NA,NA,10,30,0,0,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2015.22","DSP RF2","GRR.GJS.2015.22.SWAll.Ilex.verticillata..","Ilex verticillata","Ilex","verticillata",NA,NA,"SW","All",0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082817.23,0,NA,0,NA,NA,2,5,NA,NA,NA,NA,0,10,0,0,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2015.21","DSP RF3","GRR.GJS.2015.21.SWAll.Toxicodendron.vernix..","Toxicodendron vernix","Toxicodendron","vernix",NA,NA,"SW","All",0,0,0,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090310.59,0,NA,0,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2015.21","DSP RF3","GRR.GJS.2015.21.NEAll.Toxicodendron.vernix..","Toxicodendron vernix","Toxicodendron","vernix",NA,NA,"NE","All",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090214.21,0,NA,0,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2020.13","s20200611.01","GRR.GJS.2020.13.AllAll.Toxicodendron.vernix..","Toxicodendron vernix","Toxicodendron","vernix",NA,NA,"All","All",0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2020063010.2,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,0,5,0,0,NA,NA,NA,3,"Deciduous"
"TBD1","GRR.GJS.2012.31","S12060701","GRR.GJS.2012.31.AllAll.Salix.bebbiana..","Salix bebbiana","Salix","bebbiana",NA,NA,"All","All",0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012102509,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2015.20","DSP RF1","GRR.GJS.2015.20.NEAll.Toxicodendron.vernix..","Toxicodendron vernix","Toxicodendron","vernix",NA,NA,"NE","All",0,0,0,0,3.38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082516,0,NA,0,NA,NA,0.5,2,NA,NA,NA,NA,0,5,0,0,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.2011.GJS.12","Barry County - Houghton swamp","GRR.2011.GJS.12.All.All.Carpinus.caroliniana..","Carpinus caroliniana","Carpinus","caroliniana",NA,NA,"All","All",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2011072713,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2018.28","gs20180919.04","GRR.GJS.2018.28.AllAll.Viburnum.lentago..","Viburnum lentago","Viburnum","lentago",NA,NA,"All","All",0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2018100508.08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.2,0,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2015.21","DSP RF3","GRR.GJS.2015.21.SEAll.Ilex.verticillata..","Ilex verticillata","Ilex","verticillata",NA,NA,"SE","All",0.2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090215.31,0,NA,0,0.25,0.5,0.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2015.20","DSP RF1","GRR.GJS.2015.20.NWAll.Toxicodendron.vernix..","Toxicodendron vernix","Toxicodendron","vernix",NA,NA,"NW","All",0.13,0,1,1,1.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082614.02,0,NA,0,0.1,0.5,1,2,NA,NA,NA,NA,0.2,2,0,0,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.2011.GJS.12","Barry County - Houghton swamp","GRR.2011.GJS.12.All.All.Toxicodendron.vernix..","Toxicodendron vernix","Toxicodendron","vernix",NA,NA,"All","All",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2011072713,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deciduous"
"TBD1","GRR.GJS.2012.36","S12062503","GRR.GJS.2012.36.AllAll.Frangula.alnus..","Frangula alnus","Frangula","alnus",NA,NA,"All","All",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012102415,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deciduous"
